subject,relation,object,source_url,sentence
every year.10,accelerate,U.S. Army Corps of Engineers,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
every year.10,accelerate,the last several decades.11,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
every year.10,accelerate,NASA,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
U.S. Army Corps of Engineers,accelerate,the last several decades.11,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
U.S. Army Corps of Engineers,accelerate,NASA,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
the last several decades.11,accelerate,NASA,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
the United States,increase,1950,https://climate.nasa.gov/evidence/,"The number of record high temperature events in the United States has been increasing, while the number of record low temperature events has been decreasing, since 1950."
U.S.,witness,Régine Fabri,https://climate.nasa.gov/evidence/,"The U.S. has also witnessed increasing numbers of intense rainfall events.12
Image credit: Régine Fabri, CC BY-SA 4.0, via Wikimedia Commons -
Ocean Acidification Is Increasing
"
U.S.,witness,Wikimedia Commons,https://climate.nasa.gov/evidence/,"The U.S. has also witnessed increasing numbers of intense rainfall events.12
Image credit: Régine Fabri, CC BY-SA 4.0, via Wikimedia Commons -
Ocean Acidification Is Increasing
"
Régine Fabri,witness,Wikimedia Commons,https://climate.nasa.gov/evidence/,"The U.S. has also witnessed increasing numbers of intense rainfall events.12
Image credit: Régine Fabri, CC BY-SA 4.0, via Wikimedia Commons -
Ocean Acidification Is Increasing
"
Gabriele C. Hegerl,detect,Journal of Climate,https://climate.nasa.gov/evidence/,"Gabriele C. Hegerl et al., “Detecting Greenhouse-Gas-Induced Climate Change with an Optimal Fingerprint Method.” Journal of Climate 9 (October 1996): 2281-2306."
Gabriele C. Hegerl,detect,October 1996,https://climate.nasa.gov/evidence/,"Gabriele C. Hegerl et al., “Detecting Greenhouse-Gas-Induced Climate Change with an Optimal Fingerprint Method.” Journal of Climate 9 (October 1996): 2281-2306."
Journal of Climate,detect,October 1996,https://climate.nasa.gov/evidence/,"Gabriele C. Hegerl et al., “Detecting Greenhouse-Gas-Induced Climate Change with an Optimal Fingerprint Method.” Journal of Climate 9 (October 1996): 2281-2306."
V. Ramaswamy,co_occurrence,24 February 2006,https://climate.nasa.gov/evidence/,".
V. Ramaswamy, et al., “Anthropogenic and Natural Influences in the Evolution of Lower Stratospheric Cooling.” Science 311 (24 February 2006): 1138-1141."
Science,co_occurrence,25 July 2003,https://climate.nasa.gov/evidence/,Science 301 (25 July 2003): 479-483.
Westerhold,date,the last 66 million years,https://climate.nasa.gov/evidence/,"Westerhold et al., ""An astronomically dated record of Earth’s climate and its predictability over the last 66 million years."""
Science,co_occurrence,11 Sept. 2020,https://climate.nasa.gov/evidence/,"Science 369 (11 Sept. 2020): 1383-1387. https://doi.org/10.1126/science.1094123
2."
1824,calculate,Joseph Fourier,https://climate.nasa.gov/evidence/,"In 1824, Joseph Fourier calculated that an Earth-sized planet, at our distance from the Sun, ought to be much colder."
1856,discover,Eunice Foote,https://climate.nasa.gov/evidence/,"In 1856, Eunice Foote discovered that blanket, showing that carbon dioxide and water vapor in Earth's atmosphere trap escaping infrared (heat) radiation."
the 1860s,recognize,John Tyndall,https://climate.nasa.gov/evidence/,"In the 1860s, physicist John Tyndall recognized Earth's natural greenhouse effect and suggested that slight changes in the atmospheric composition could bring about climatic variations."
1896,predict,Svante Arrhenius,https://climate.nasa.gov/evidence/,"In 1896, a seminal paper by Swedish scientist Svante Arrhenius first predicted that changes in atmospheric carbon dioxide levels could substantially alter the surface temperature through the greenhouse effect."
1938,connect,Guy Callendar,https://climate.nasa.gov/evidence/,"In 1938, Guy Callendar connected carbon dioxide increases in Earth’s atmosphere to global warming."
1941,link,Milutin,https://climate.nasa.gov/evidence/,"In 1941, Milutin Milankovic linked ice ages to Earth’s orbital characteristics."
Gilbert Plass,formulate,1956,https://climate.nasa.gov/evidence/,"Gilbert Plass formulated the Carbon Dioxide Theory of Climate Change in 1956.
3."
Gilbert Plass,formulate,.,https://climate.nasa.gov/evidence/,"Gilbert Plass formulated the Carbon Dioxide Theory of Climate Change in 1956.
3."
1956,formulate,.,https://climate.nasa.gov/evidence/,"Gilbert Plass formulated the Carbon Dioxide Theory of Climate Change in 1956.
3."
IPCC,co_occurrence,NOAA,https://climate.nasa.gov/evidence/,"IPCC Sixth Assessment Report, WG1, Chapter 2
Vostok ice core data; NOAA Mauna Loa CO2 record
O."
Gaffney,co_occurrence,W. Steffen,https://climate.nasa.gov/evidence/,"Gaffney, W. Steffen, ""The Anthropocene Equation."""
The Anthropocene Review 4,co_occurrence,April 2017,https://climate.nasa.gov/evidence/,"The Anthropocene Review 4, issue 1 (April 2017): 53-61. https://doi.org/abs/10.1177/2053019616688022.
4."
S. Levitus,calculate,J. Antonov,https://climate.nasa.gov/evidence/,"S. Levitus, J. Antonov, T. Boyer, O Baranova, H. Garcia, R. Locarnini, A. Mishonov, J. Reagan, D. Seidov, E. Yarosh, M. Zweng, ""NCEI ocean heat content, temperature anomalies, salinity anomalies, thermosteric sea level anomalies, halosteric sea level anomalies, and total steric sea level anomalies from 1955 to present calculated from in situ oceanographic subsurface profile data (NCEI Accession 0164586), Version 4.4. (2017) NOAA National Centers for Environmental Information."
S. Levitus,calculate,T. Boyer,https://climate.nasa.gov/evidence/,"S. Levitus, J. Antonov, T. Boyer, O Baranova, H. Garcia, R. Locarnini, A. Mishonov, J. Reagan, D. Seidov, E. Yarosh, M. Zweng, ""NCEI ocean heat content, temperature anomalies, salinity anomalies, thermosteric sea level anomalies, halosteric sea level anomalies, and total steric sea level anomalies from 1955 to present calculated from in situ oceanographic subsurface profile data (NCEI Accession 0164586), Version 4.4. (2017) NOAA National Centers for Environmental Information."
S. Levitus,calculate,O Baranova,https://climate.nasa.gov/evidence/,"S. Levitus, J. Antonov, T. Boyer, O Baranova, H. Garcia, R. Locarnini, A. Mishonov, J. Reagan, D. Seidov, E. Yarosh, M. Zweng, ""NCEI ocean heat content, temperature anomalies, salinity anomalies, thermosteric sea level anomalies, halosteric sea level anomalies, and total steric sea level anomalies from 1955 to present calculated from in situ oceanographic subsurface profile data (NCEI Accession 0164586), Version 4.4. (2017) NOAA National Centers for Environmental Information."
S. Levitus,calculate,H. Garcia,https://climate.nasa.gov/evidence/,"S. Levitus, J. Antonov, T. Boyer, O Baranova, H. Garcia, R. Locarnini, A. Mishonov, J. Reagan, D. Seidov, E. Yarosh, M. Zweng, ""NCEI ocean heat content, temperature anomalies, salinity anomalies, thermosteric sea level anomalies, halosteric sea level anomalies, and total steric sea level anomalies from 1955 to present calculated from in situ oceanographic subsurface profile data (NCEI Accession 0164586), Version 4.4. (2017) NOAA National Centers for Environmental Information."
S. Levitus,calculate,R. Locarnini,https://climate.nasa.gov/evidence/,"S. Levitus, J. Antonov, T. Boyer, O Baranova, H. Garcia, R. Locarnini, A. Mishonov, J. Reagan, D. Seidov, E. Yarosh, M. Zweng, ""NCEI ocean heat content, temperature anomalies, salinity anomalies, thermosteric sea level anomalies, halosteric sea level anomalies, and total steric sea level anomalies from 1955 to present calculated from in situ oceanographic subsurface profile data (NCEI Accession 0164586), Version 4.4. (2017) NOAA National Centers for Environmental Information."
S. Levitus,calculate,A. Mishonov,https://climate.nasa.gov/evidence/,"S. Levitus, J. Antonov, T. Boyer, O Baranova, H. Garcia, R. Locarnini, A. Mishonov, J. Reagan, D. Seidov, E. Yarosh, M. Zweng, ""NCEI ocean heat content, temperature anomalies, salinity anomalies, thermosteric sea level anomalies, halosteric sea level anomalies, and total steric sea level anomalies from 1955 to present calculated from in situ oceanographic subsurface profile data (NCEI Accession 0164586), Version 4.4. (2017) NOAA National Centers for Environmental Information."
